"From","Line","Target","ExactExists","NameExists","FileName"
"C:\Users\mete\Downloads\uxminima\calisilan\uxm31_FULL_FINAL_REAL\FILE_MANIFEST.txt","1","1890  04b6bf87f6e77948  GERCEK_DURUM.md","False","False","1890  04b6bf87f6e77948  gercek_durum.md"
"C:\Users\mete\Downloads\uxminima\calisilan\uxm31_FULL_FINAL_REAL\FILE_MANIFEST.txt","2","18135  b07c2df16b84ab82  UX-FP V1/Decimal_FP_Sistemi.md","False","True","decimal_fp_sistemi.md"
"C:\Users\mete\Downloads\uxminima\calisilan\uxm31_FULL_FINAL_REAL\FILE_MANIFEST.txt","3","412  67348dbf365e8f49  build_all.bat","False","False","412  67348dbf365e8f49  build_all.bat"
"C:\Users\mete\Downloads\uxminima\calisilan\uxm31_FULL_FINAL_REAL\FILE_MANIFEST.txt","4","261  b267c042a054274a  build_final_compiler.bat","False","False","261  b267c042a054274a  build_final_compiler.bat"
"C:\Users\mete\Downloads\uxminima\calisilan\uxm31_FULL_FINAL_REAL\FILE_MANIFEST.txt","5","796  e2f59e5351bf53d6  build_one.bat","False","False","796  e2f59e5351bf53d6  build_one.bat"
"C:\Users\mete\Downloads\uxminima\calisilan\uxm31_FULL_FINAL_REAL\FILE_MANIFEST.txt","6","55825  90930d4342b3580b  compiler/uxm31_compiler_fb.bas","False","True","uxm31_compiler_fb.bas"
"C:\Users\mete\Downloads\uxminima\calisilan\uxm31_FULL_FINAL_REAL\FILE_MANIFEST.txt","7","1257  79143a1c78255324  final/UXM31_FINAL_ARGE_COMPILER.md","False","True","uxm31_fınal_arge_compıler.md"
"C:\Users\mete\Downloads\uxminima\calisilan\uxm31_FULL_FINAL_REAL\FILE_MANIFEST.txt","8","386  0c22761ee03bbb02  final/build_final.bat","False","True","build_final.bat"
"C:\Users\mete\Downloads\uxminima\calisilan\uxm31_FULL_FINAL_REAL\FILE_MANIFEST.txt","9","70  c60bea966d2ad0e2  final/examples/dynamic_data_address.uxm","False","True","dynamic_data_address.uxm"
"C:\Users\mete\Downloads\uxminima\calisilan\uxm31_FULL_FINAL_REAL\FILE_MANIFEST.txt","10","134  a4e4e008e9780a44  final/examples/final_probe.uxm","False","True","final_probe.uxm"
"C:\Users\mete\Downloads\uxminima\calisilan\uxm31_FULL_FINAL_REAL\FILE_MANIFEST.txt","11","64466  919d7db9ba573fb9  final/uxm31_compiler_final.bas","False","True","uxm31_compiler_final.bas"
"C:\Users\mete\Downloads\uxminima\calisilan\uxm31_FULL_FINAL_REAL\FILE_MANIFEST.txt","12","1207  283d1c01b3ef5bc4  gercek_durum.md","False","False","1207  283d1c01b3ef5bc4  gercek_durum.md"
"C:\Users\mete\Downloads\uxminima\calisilan\uxm31_FULL_FINAL_REAL\FILE_MANIFEST.txt","13","1347  b51cd76a1552aeb4  ide/uxminima-vscode/.github/copilot-instructions.md","False","True","copilot-instructions.md"
"C:\Users\mete\Downloads\uxminima\calisilan\uxm31_FULL_FINAL_REAL\FILE_MANIFEST.txt","14","310  09aa91d6c28bb262  ide/uxminima-vscode/.vscode/launch.json","False","True","launch.json"
"C:\Users\mete\Downloads\uxminima\calisilan\uxm31_FULL_FINAL_REAL\FILE_MANIFEST.txt","15","282  e87a999791290eb8  ide/uxminima-vscode/.vscode/tasks.json","False","True","tasks.json"
"C:\Users\mete\Downloads\uxminima\calisilan\uxm31_FULL_FINAL_REAL\FILE_MANIFEST.txt","16","1012  d13756e46860dc7a  ide/uxminima-vscode/README.md","False","True","readme.md"
"C:\Users\mete\Downloads\uxminima\calisilan\uxm31_FULL_FINAL_REAL\FILE_MANIFEST.txt","17","241  24a0a28dc72cbbf7  ide/uxminima-vscode/docs/UXM_EXAMPLES.md","False","True","uxm_examples.md"
"C:\Users\mete\Downloads\uxminima\calisilan\uxm31_FULL_FINAL_REAL\FILE_MANIFEST.txt","18","514  89568e105cdef1cc  ide/uxminima-vscode/docs/UXM_IDE_PROTOCOL.md","False","True","uxm_ıde_protocol.md"
"C:\Users\mete\Downloads\uxminima\calisilan\uxm31_FULL_FINAL_REAL\FILE_MANIFEST.txt","19","933  1c1404fb955bf480  ide/uxminima-vscode/docs/UXM_LANGUAGE_SPEC.md","False","True","uxm_language_spec.md"
"C:\Users\mete\Downloads\uxminima\calisilan\uxm31_FULL_FINAL_REAL\FILE_MANIFEST.txt","20","472  cc1be4bee3d2a90c  ide/uxminima-vscode/docs/UXM_MEMORY_MODEL.md","False","True","uxm_memory_model.md"
"C:\Users\mete\Downloads\uxminima\calisilan\uxm31_FULL_FINAL_REAL\FILE_MANIFEST.txt","21","819  e90d53c907c9ea8c  ide/uxminima-vscode/docs/UXM_META_SERVICES.md","False","True","uxm_meta_servıces.md"
"C:\Users\mete\Downloads\uxminima\calisilan\uxm31_FULL_FINAL_REAL\FILE_MANIFEST.txt","22","548  b70658483447ce89  ide/uxminima-vscode/docs/UXM_TRACE_FORMAT.md","False","True","uxm_trace_format.md"
"C:\Users\mete\Downloads\uxminima\calisilan\uxm31_FULL_FINAL_REAL\FILE_MANIFEST.txt","23","206  d04d7a166523f9a3  ide/uxminima-vscode/examples/data_sort.uxm","False","True","data_sort.uxm"
"C:\Users\mete\Downloads\uxminima\calisilan\uxm31_FULL_FINAL_REAL\FILE_MANIFEST.txt","24","101  ac5895b1e8a53a9d  ide/uxminima-vscode/examples/fifo_watch.uxm","False","True","fifo_watch.uxm"
"C:\Users\mete\Downloads\uxminima\calisilan\uxm31_FULL_FINAL_REAL\FILE_MANIFEST.txt","25","2211  4f8ef01d5c709390  ide/uxminima-vscode/ide_okubeni.md","False","True","ide_okubeni.md"
"C:\Users\mete\Downloads\uxminima\calisilan\uxm31_FULL_FINAL_REAL\FILE_MANIFEST.txt","26","408  486a09d433c298c4  ide/uxminima-vscode/language-configuration.json","False","True","language-configuration.json"
"C:\Users\mete\Downloads\uxminima\calisilan\uxm31_FULL_FINAL_REAL\FILE_MANIFEST.txt","27","3886  cd617c672e23bca5  ide/uxminima-vscode/package.json","False","True","package.json"
"C:\Users\mete\Downloads\uxminima\calisilan\uxm31_FULL_FINAL_REAL\FILE_MANIFEST.txt","29","4859  058861055dffab34  ide/uxminima-vscode/src/diagnostics.ts","False","True","diagnostics.ts"
"C:\Users\mete\Downloads\uxminima\calisilan\uxm31_FULL_FINAL_REAL\FILE_MANIFEST.txt","30","6481  b98f9ca15bf56e79  ide/uxminima-vscode/src/extension.ts","False","True","extension.ts"
"C:\Users\mete\Downloads\uxminima\calisilan\uxm31_FULL_FINAL_REAL\FILE_MANIFEST.txt","31","6209  e753b1637f703a4b  ide/uxminima-vscode/src/metaServices.ts","False","True","metaservices.ts"
"C:\Users\mete\Downloads\uxminima\calisilan\uxm31_FULL_FINAL_REAL\FILE_MANIFEST.txt","32","4294  b53f903a8f280f04  ide/uxminima-vscode/src/toolchain.ts","False","True","toolchain.ts"
"C:\Users\mete\Downloads\uxminima\calisilan\uxm31_FULL_FINAL_REAL\FILE_MANIFEST.txt","33","1500  79cb0d6e20600926  ide/uxminima-vscode/src/traceReader.ts","False","True","tracereader.ts"
"C:\Users\mete\Downloads\uxminima\calisilan\uxm31_FULL_FINAL_REAL\FILE_MANIFEST.txt","34","23477  e3ab5a0bbe6a2bc8  ide/uxminima-vscode/src/uxmInterpreter.ts","False","True","uxmınterpreter.ts"
"C:\Users\mete\Downloads\uxminima\calisilan\uxm31_FULL_FINAL_REAL\FILE_MANIFEST.txt","35","6803  15f8a96a474e5c5f  ide/uxminima-vscode/src/views/memoryView.ts","False","True","memoryview.ts"
"C:\Users\mete\Downloads\uxminima\calisilan\uxm31_FULL_FINAL_REAL\FILE_MANIFEST.txt","36","2546  699fe29c497e6dcf  ide/uxminima-vscode/syntaxes/uxm.tmLanguage.json","False","True","uxm.tmlanguage.json"
"C:\Users\mete\Downloads\uxminima\calisilan\uxm31_FULL_FINAL_REAL\FILE_MANIFEST.txt","37","342  d85d989f96ed960f  ide/uxminima-vscode/tools/README_TOOLCHAIN.md","False","True","readme_toolchaın.md"
"C:\Users\mete\Downloads\uxminima\calisilan\uxm31_FULL_FINAL_REAL\FILE_MANIFEST.txt","38","291  b4f56765edd5b848  ide/uxminima-vscode/tsconfig.json","False","True","tsconfig.json"
"C:\Users\mete\Downloads\uxminima\calisilan\uxm31_FULL_FINAL_REAL\FILE_MANIFEST.txt","39","253  fbf5cc7889feb3f2  lib/ux_math_v1.uxm","False","True","ux_math_v1.uxm"
"C:\Users\mete\Downloads\uxminima\calisilan\uxm31_FULL_FINAL_REAL\FILE_MANIFEST.txt","40","4825  5571829039c232ef  math_extensions/compiler/arge_parse_math_additions.bas","False","True","arge_parse_math_additions.bas"
"C:\Users\mete\Downloads\uxminima\calisilan\uxm31_FULL_FINAL_REAL\FILE_MANIFEST.txt","41","1568  373646bcb4f3425f  math_extensions/docs/UXM_MATH_EXTENSIONS.md","False","True","uxm_math_extensıons.md"
"C:\Users\mete\Downloads\uxminima\calisilan\uxm31_FULL_FINAL_REAL\FILE_MANIFEST.txt","42","253  fbf5cc7889feb3f2  math_extensions/lib/ux_math_v1.uxm","False","True","ux_math_v1.uxm"
"C:\Users\mete\Downloads\uxminima\calisilan\uxm31_FULL_FINAL_REAL\FILE_MANIFEST.txt","43","12025  f38061c54b55459b  math_extensions/runtime/runtime_math_services.bas","False","True","runtime_math_services.bas"
"C:\Users\mete\Downloads\uxminima\calisilan\uxm31_FULL_FINAL_REAL\FILE_MANIFEST.txt","44","135  dea08874ec14488c  math_extensions/tests_math/test_math01_poly_deriv_arge.uxm","False","True","test_math01_poly_deriv_arge.uxm"
"C:\Users\mete\Downloads\uxminima\calisilan\uxm31_FULL_FINAL_REAL\FILE_MANIFEST.txt","45","154  f2b514b3e46619bb  math_extensions/tests_math/test_math02_poly_integral_arge.uxm","False","True","test_math02_poly_integral_arge.uxm"
"C:\Users\mete\Downloads\uxminima\calisilan\uxm31_FULL_FINAL_REAL\FILE_MANIFEST.txt","46","143  7f1d2b2783e0bd7c  math_extensions/tests_math/test_math03_poly_eval_arge.uxm","False","True","test_math03_poly_eval_arge.uxm"
"C:\Users\mete\Downloads\uxminima\calisilan\uxm31_FULL_FINAL_REAL\FILE_MANIFEST.txt","47","178  2f2f641449ba046a  math_extensions/tests_math/test_math04_expr_rpn_eval.uxm","False","True","test_math04_expr_rpn_eval.uxm"
"C:\Users\mete\Downloads\uxminima\calisilan\uxm31_FULL_FINAL_REAL\FILE_MANIFEST.txt","48","153  191a99caffef4021  math_extensions/tests_math/test_math05_num_deriv.uxm","False","True","test_math05_num_deriv.uxm"
"C:\Users\mete\Downloads\uxminima\calisilan\uxm31_FULL_FINAL_REAL\FILE_MANIFEST.txt","49","192  f9df1f263fc56989  math_extensions/tests_math/test_math06_integral_trap.uxm","False","True","test_math06_integral_trap.uxm"
"C:\Users\mete\Downloads\uxminima\calisilan\uxm31_FULL_FINAL_REAL\FILE_MANIFEST.txt","50","197  7adae488baf29e1c  math_extensions/tests_math/test_math07_integral_simpson.uxm","False","True","test_math07_integral_simpson.uxm"
"C:\Users\mete\Downloads\uxminima\calisilan\uxm31_FULL_FINAL_REAL\FILE_MANIFEST.txt","51","382  72dc0a3dbd4073ef  run_final_probe.bat","False","False","382  72dc0a3dbd4073ef  run_final_probe.bat"
"C:\Users\mete\Downloads\uxminima\calisilan\uxm31_FULL_FINAL_REAL\FILE_MANIFEST.txt","52","370  e529bfc12b96a198  run_tests.bat","False","False","370  e529bfc12b96a198  run_tests.bat"
"C:\Users\mete\Downloads\uxminima\calisilan\uxm31_FULL_FINAL_REAL\FILE_MANIFEST.txt","53","34271  087af55b215b0f22  runtime/uxm31_runtime_fb_full.bas","False","True","uxm31_runtime_fb_full.bas"
"C:\Users\mete\Downloads\uxminima\calisilan\uxm31_FULL_FINAL_REAL\FILE_MANIFEST.txt","54","U0131m Belgesi.md","False","False","u0131m belgesi.md"
"C:\Users\mete\Downloads\uxminima\calisilan\uxm31_FULL_FINAL_REAL\FILE_MANIFEST.txt","55","31  9d7819bbed26624e  tests/test01_print_A.uxm","False","True","test01_print_a.uxm"
"C:\Users\mete\Downloads\uxminima\calisilan\uxm31_FULL_FINAL_REAL\FILE_MANIFEST.txt","56","108  35a4f845d0b2663b  tests/test02_string.uxm","False","True","test02_string.uxm"
"C:\Users\mete\Downloads\uxminima\calisilan\uxm31_FULL_FINAL_REAL\FILE_MANIFEST.txt","57","72  74ae3e189b6c5cce  tests/test03_addressing.uxm","False","True","test03_addressing.uxm"
"C:\Users\mete\Downloads\uxminima\calisilan\uxm31_FULL_FINAL_REAL\FILE_MANIFEST.txt","58","54  5f2c135ab7df3486  tests/test04_stack_lifo.uxm","False","True","test04_stack_lifo.uxm"
"C:\Users\mete\Downloads\uxminima\calisilan\uxm31_FULL_FINAL_REAL\FILE_MANIFEST.txt","59","46  0872cf86f910a62a  tests/test05_meta_add.uxm","False","True","test05_meta_add.uxm"
"C:\Users\mete\Downloads\uxminima\calisilan\uxm31_FULL_FINAL_REAL\FILE_MANIFEST.txt","60","50  e3b9b7acb93658a2  tests/test06_dynamic_meta_mul.uxm","False","True","test06_dynamic_meta_mul.uxm"
"C:\Users\mete\Downloads\uxminima\calisilan\uxm31_FULL_FINAL_REAL\FILE_MANIFEST.txt","61","25  ae154bef232971d6  tests/test07_macro.uxm","False","True","test07_macro.uxm"
"C:\Users\mete\Downloads\uxminima\calisilan\uxm31_FULL_FINAL_REAL\FILE_MANIFEST.txt","62","53  bf0965724f39097d  tests/test08_newline.uxm","False","True","test08_newline.uxm"
"C:\Users\mete\Downloads\uxminima\calisilan\uxm31_FULL_FINAL_REAL\FILE_MANIFEST.txt","63","84  865d130f8229c0e8  tests/test09_div_mod.uxm","False","True","test09_div_mod.uxm"
"C:\Users\mete\Downloads\uxminima\calisilan\uxm31_FULL_FINAL_REAL\FILE_MANIFEST.txt","64","33  94085913f8a6e97a  tests/test10_sin_scaled.uxm","False","True","test10_sin_scaled.uxm"
"C:\Users\mete\Downloads\uxminima\calisilan\uxm31_FULL_FINAL_REAL\FILE_MANIFEST.txt","65","34  4c827d4a6dfe999d  tests/test11_hypotenuse.uxm","False","True","test11_hypotenuse.uxm"
"C:\Users\mete\Downloads\uxminima\calisilan\uxm31_FULL_FINAL_REAL\FILE_MANIFEST.txt","66","48  879f084e98bc0b9a  tests/test12_signed_mode.uxm","False","True","test12_signed_mode.uxm"
"C:\Users\mete\Downloads\uxminima\calisilan\uxm31_FULL_FINAL_REAL\FILE_MANIFEST.txt","67","103  45b51c134b4e9baa  tests/test13_status_div_zero.uxm","False","True","test13_status_div_zero.uxm"
"C:\Users\mete\Downloads\uxminima\calisilan\uxm31_FULL_FINAL_REAL\FILE_MANIFEST.txt","68","29  17e4caa29a714d60  tests/test14_branch_current_zero.uxm","False","True","test14_branch_current_zero.uxm"
"C:\Users\mete\Downloads\uxminima\calisilan\uxm31_FULL_FINAL_REAL\FILE_MANIFEST.txt","69","33  95f3b17edabacda4  tests/test15_branch_nonzero.uxm","False","True","test15_branch_nonzero.uxm"
"C:\Users\mete\Downloads\uxminima\calisilan\uxm31_FULL_FINAL_REAL\FILE_MANIFEST.txt","70","38  6f812018af0b2823  tests/test16_data_digit.uxm","False","True","test16_data_digit.uxm"
"C:\Users\mete\Downloads\uxminima\calisilan\uxm31_FULL_FINAL_REAL\FILE_MANIFEST.txt","71","28  9fb03fd5ebaee6a0  tests/test17_endian_word_split.uxm","False","True","test17_endian_word_split.uxm"
"C:\Users\mete\Downloads\uxminima\calisilan\uxm31_FULL_FINAL_REAL\FILE_MANIFEST.txt","72","27  0b7b85ce498b020b  tests/test18_pointer_service.uxm","False","True","test18_pointer_service.uxm"
"C:\Users\mete\Downloads\uxminima\calisilan\uxm31_FULL_FINAL_REAL\FILE_MANIFEST.txt","73","126  26ea03af0362bb95  tests/test20_fifo_char_order.uxm","False","True","test20_fifo_char_order.uxm"
"C:\Users\mete\Downloads\uxminima\calisilan\uxm31_FULL_FINAL_REAL\FILE_MANIFEST.txt","74","119  b090c6718346bb08  tests/test21_fifo_count_peek.uxm","False","True","test21_fifo_count_peek.uxm"
"C:\Users\mete\Downloads\uxminima\calisilan\uxm31_FULL_FINAL_REAL\FILE_MANIFEST.txt","75","110  3f6e8f60168da608  tests/test22_data_write_read_char.uxm","False","True","test22_data_write_read_char.uxm"
"C:\Users\mete\Downloads\uxminima\calisilan\uxm31_FULL_FINAL_REAL\FILE_MANIFEST.txt","76","114  731f5fdd07a273eb  tests/test23_data_digit_ascii_to_number.uxm","False","True","test23_data_digit_ascii_to_number.uxm"
"C:\Users\mete\Downloads\uxminima\calisilan\uxm31_FULL_FINAL_REAL\FILE_MANIFEST.txt","77","232  70f8237e4104e14b  tests/test24_data_block_copy_print.uxm","False","True","test24_data_block_copy_print.uxm"
"C:\Users\mete\Downloads\uxminima\calisilan\uxm31_FULL_FINAL_REAL\FILE_MANIFEST.txt","78","230  4b75724a159236e5  tests/test25_data_sort_ascending.uxm","False","True","test25_data_sort_ascending.uxm"
"C:\Users\mete\Downloads\uxminima\calisilan\uxm31_FULL_FINAL_REAL\FILE_MANIFEST.txt","79","151  de7fc3596b91b3fc  tests/test26_tape_sort_descending_chars.uxm","False","True","test26_tape_sort_descending_chars.uxm"
"C:\Users\mete\Downloads\uxminima\calisilan\uxm31_FULL_FINAL_REAL\FILE_MANIFEST.txt","80","131  113d9ad2fa48d0d0  tests/test27_tape_linear_search.uxm","False","True","test27_tape_linear_search.uxm"
"C:\Users\mete\Downloads\uxminima\calisilan\uxm31_FULL_FINAL_REAL\FILE_MANIFEST.txt","81","110  5f1a11e0183f5c73  tests/test28_dynamic_meta_fifo.uxm","False","True","test28_dynamic_meta_fifo.uxm"
"C:\Users\mete\Downloads\uxminima\calisilan\uxm31_FULL_FINAL_REAL\FILE_MANIFEST.txt","82","97  c4e2e765ffcdb07a  tests/test29_nested_macro_call.uxm","False","True","test29_nested_macro_call.uxm"
"C:\Users\mete\Downloads\uxminima\calisilan\uxm31_FULL_FINAL_REAL\FILE_MANIFEST.txt","83","106  71839325455d7e33  tests/test30_word_mode_add.uxm","False","True","test30_word_mode_add.uxm"
"C:\Users\mete\Downloads\uxminima\calisilan\uxm31_FULL_FINAL_REAL\FILE_MANIFEST.txt","84","148  f700bd1d2c36d355  tests/test31_safe_mode_wild_denied.uxm","False","True","test31_safe_mode_wild_denied.uxm"
"C:\Users\mete\Downloads\uxminima\calisilan\uxm31_FULL_FINAL_REAL\FILE_MANIFEST.txt","85","129  4bd41795d6b8eb9f  tests/test32_wild_layout_change.uxm","False","True","test32_wild_layout_change.uxm"
"C:\Users\mete\Downloads\uxminima\calisilan\uxm31_FULL_FINAL_REAL\FILE_MANIFEST.txt","86","100  42c3f71ffe7e6e67  tests/test33_bitwise_and_stack.uxm","False","True","test33_bitwise_and_stack.uxm"
"C:\Users\mete\Downloads\uxminima\calisilan\uxm31_FULL_FINAL_REAL\FILE_MANIFEST.txt","87","159  117b3b216bb12f97  tests/test34_data_block_clear.uxm","False","True","test34_data_block_clear.uxm"
"C:\Users\mete\Downloads\uxminima\calisilan\uxm31_FULL_FINAL_REAL\FILE_MANIFEST.txt","88","91  a35f706a7d747269  tests/test35_optimizer_visible_result.uxm","False","True","test35_optimizer_visible_result.uxm"
"C:\Users\mete\Downloads\uxminima\calisilan\uxm31_FULL_FINAL_REAL\FILE_MANIFEST.txt","89","57331  a85db05fb864bf58  tools/uxm31_full_tool_fb.bas","False","True","uxm31_full_tool_fb.bas"
"C:\Users\mete\Downloads\uxminima\calisilan\uxm31_FULL_FINAL_REAL\FILE_MANIFEST.txt","90","26911  d688e200393b559e  uX_Minima_Kullanim Klavuzu.md","False","False","26911  d688e200393b559e  ux_minima_kullanim klavuzu.md"
"C:\Users\mete\Downloads\uxminima\calisilan\uxm31_FULL_FINAL_REAL\FILE_MANIFEST.txt","91","10400  5d5201839a19b382  ux_minima_IDE_vscode.md","False","False","10400  5d5201839a19b382  ux_minima_ıde_vscode.md"
"C:\Users\mete\Downloads\uxminima\calisilan\uxm31_FULL_FINAL_REAL\FILE_MANIFEST.txt","92","155210  29abd52e016def3e  ux_minima_full v31.md","False","False","155210  29abd52e016def3e  ux_minima_full v31.md"
"C:\Users\mete\Downloads\uxminima\calisilan\uxm31_FULL_FINAL_REAL\FILE_MANIFEST.txt","93","11057  9e1458d65a94f5c6  ux_minimax_ide_tasarimi_dusuncesi.md","False","False","11057  9e1458d65a94f5c6  ux_minimax_ide_tasarimi_dusuncesi.md"
"C:\Users\mete\Downloads\uxminima\calisilan\uxm31_FULL_FINAL_REAL\FILE_MANIFEST.txt","94","55825  90930d4342b3580b  uxm31_compiler_fb.bas","False","False","55825  90930d4342b3580b  uxm31_compiler_fb.bas"
"C:\Users\mete\Downloads\uxminima\calisilan\uxm31_FULL_FINAL_REAL\FILE_MANIFEST.txt","95","55175  e3ba7bf119cc0e93  uxm31_compiler_fb.clean.bas","False","False","55175  e3ba7bf119cc0e93  uxm31_compiler_fb.clean.bas"
"C:\Users\mete\Downloads\uxminima\calisilan\uxm31_FULL_FINAL_REAL\FILE_MANIFEST.txt","96","57331  a85db05fb864bf58  uxm31_full_tool_fb.bas","False","False","57331  a85db05fb864bf58  uxm31_full_tool_fb.bas"
"C:\Users\mete\Downloads\uxminima\calisilan\uxm31_FULL_FINAL_REAL\FILE_MANIFEST.txt","97","59120  f7f1f41217f62ad7  uxm31_full_tool_fb_2.bas","False","False","59120  f7f1f41217f62ad7  uxm31_full_tool_fb_2.bas"
"C:\Users\mete\Downloads\uxminima\calisilan\uxm31_FULL_FINAL_REAL\FILE_MANIFEST.txt","98","29726  ddcc77cd892de004  uxm31_runtime_fb.bas","False","False","29726  ddcc77cd892de004  uxm31_runtime_fb.bas"
"C:\Users\mete\Downloads\uxminima\calisilan\uxm31_FULL_FINAL_REAL\FILE_MANIFEST.txt","99","34271  087af55b215b0f22  uxm31_runtime_fb_full.bas","False","False","34271  087af55b215b0f22  uxm31_runtime_fb_full.bas"
"C:\Users\mete\Downloads\uxminima\calisilan\uxm31_FULL_FINAL_REAL\FILE_MANIFEST.txt","100","59673  b32d005487052742  uxm_V3.1_Full_Final/yeni tasarim eksiklikler.md","False","True","yeni tasarim eksiklikler.md"
"C:\Users\mete\Downloads\uxminima\calisilan\uxm31_FULL_FINAL_REAL\final\UXM31_FINAL_ARGE_COMPILER.md","8","uxm31_compiler_final.exe --input program.uxm --mode compile --asm build\program.asm --uir build\program.uir.json --diag build\program.diag.json","False","False","program.diag.json"
"C:\Users\mete\Downloads\uxminima\calisilan\uxm31_FULL_FINAL_REAL\final\UXM31_FINAL_ARGE_COMPILER.md","9","uxm31_compiler_final.exe --input program.uxm","False","False","uxm31_compiler_final.exe --input program.uxm"
"C:\Users\mete\Downloads\uxminima\calisilan\uxm31_FULL_FINAL_REAL\final\UXM31_FINAL_ARGE_COMPILER.md","10","uxm31_compiler_final.exe --input program.uxm","False","False","uxm31_compiler_final.exe --input program.uxm"
"C:\Users\mete\Downloads\uxminima\calisilan\uxm31_FULL_FINAL_REAL\final\UXM31_FINAL_ARGE_COMPILER.md","11","uxm31_compiler_final.exe --ide-in request.json --ide-out response.json","False","False","uxm31_compiler_final.exe --ide-in request.json --ide-out response.json"
"C:\Users\mete\Downloads\uxminima\calisilan\uxm31_FULL_FINAL_REAL\final\UXM31_FINAL_ARGE_COMPILER.md","46","build/final_probe.diag.json","False","False","final_probe.diag.json"
"C:\Users\mete\Downloads\uxminima\calisilan\uxm31_FULL_FINAL_REAL\final\UXM31_FINAL_ARGE_COMPILER.md","46","build/final_probe.uir.json","False","False","final_probe.uir.json"
"C:\Users\mete\Downloads\uxminima\calisilan\uxm31_FULL_FINAL_REAL\final\UXM31_FINAL_ARGE_COMPILER.md","46","examples/final_probe.uxm","False","True","final_probe.uxm"
"C:\Users\mete\Downloads\uxminima\calisilan\uxm31_FULL_FINAL_REAL\gercek_durum.md","41","uxm31_compiler_fb.bas","False","True","uxm31_compiler_fb.bas"
